,text,source,label
32663,mm214.com,links,sensitive
32664,mm22.kmip.net,links,sensitive
32665,mm520mm.com,links,sensitive
32666,mmbase.bbgg88pp.cn,links,sensitive
32667,mmc.ss.la,links,sensitive
32668,mmdeai.3322.org,links,sensitive
32669,mmgongyu.info,links,sensitive
32670,mmhouse.me,links,sensitive
32671,mml1.com,links,sensitive
32672,mmm.40sese.com,links,sensitive
32673,mmmbsbt.co.cc,links,sensitive
32674,mmmmkkkss.cn,links,sensitive
32675,mmpp123.com,links,sensitive
32676,mmpp147.com,links,sensitive
32677,mmpp258.com,links,sensitive
32678,mmpp321.com,links,sensitive
32679,mmpp456.com,links,sensitive
32680,mmpp654.com,links,sensitive
32681,mmshipin.web.fc2.com,links,sensitive
32682,mmsifu.cn,links,sensitive
32683,mmv88.info,links,sensitive
32684,mmwwrrqq.3322.org,links,sensitive
32685,mmwyt.qqwweee1155.cn,links,sensitive
32686,mmxxmmm.cn,links,sensitive
32687,mmxxqq.3322.org,links,sensitive
32688,mn.clsdwn.biz,links,sensitive
32689,mnxi2.3322.org,links,sensitive
32690,mos.cn,links,sensitive
32691,mo.997wyt.com,links,sensitive
32692,mo171.cn,links,sensitive
32693,moban2.8866.org,links,sensitive
32694,mobileauto1.com,links,sensitive
32695,modirdred.cx.cc,links,sensitive
32696,modularpoint.com,links,sensitive
32697,mohotwrxst.info,links,sensitive
32698,momowo123.3322.org,links,sensitive
32699,mon.qc.cx,links,sensitive
32700,moneymoney888.com,links,sensitive
32701,monkeysquad.net,links,sensitive
32702,montlimal.co.cc,links,sensitive
32703,moonnight.3322.org,links,sensitive
32704,moreinfohere.net,links,sensitive
32705,morph1um.mo.funpic.de,links,sensitive
32706,mostpopularscan.com,links,sensitive
32707,motodicas.co.cc,links,sensitive
32708,moumom.cn,links,sensitive
32709,movenestecobra.ru,links,sensitive
32710,movierapidshare.com,links,sensitive
32711,movie.boy007.com,links,sensitive
32712,movie.joy.cn,links,sensitive
32713,movie2new.in,links,sensitive
32714,moviesgolden.com,links,sensitive
32715,mp3.iciba.com,links,sensitive
32716,mp3musicsool.ru,links,sensitive
32717,mp6dj.9966.org,links,sensitive
32718,mrp4xspei.cmtwo.cn,links,sensitive
32719,msg.tmhacker.com,links,sensitive
32720,mshadow.cc,links,sensitive
32721,msiensa.cn,links,sensitive
32722,msms5200.com,links,sensitive
32723,msn.youbak.com,links,sensitive
32724,msnpicspace.com,links,sensitive
32725,mstoolonline.com,links,sensitive
32726,mstrh4.cn,links,sensitive
32727,mstsc2005.com,links,sensitive
32728,msvbvm50.com,links,sensitive
32729,mswconsultingllc.net,links,sensitive
32730,mt3pvkfmpi7de.cn,links,sensitive
32731,mtv2.9966.org,links,sensitive
32732,mtv4.9966.org,links,sensitive
32733,mu2010.com,links,sensitive
32734,mufrr5432.cn,links,sensitive
32735,multiplexphone.com,links,sensitive
32736,mumalian.50webs.com,links,sensitive
32737,muralzinho.com.br,links,sensitive
32738,music.163wgw.com,links,sensitive
32739,music.168987.com,links,sensitive
32740,music.dailiba.net,links,sensitive
32741,music.pankti.info,links,sensitive
32742,musicmobi.com.cn,links,sensitive
32743,mutantstar.net,links,sensitive
32744,muttergh.com,links,sensitive
32745,mv.2009ai.com,links,sensitive
32746,mv.77abo.com,links,sensitive
32747,mvpq1.6600.org,links,sensitive
32748,mvpqq.6600.org,links,sensitive
32749,mvt.1s.fr,links,sensitive
32750,mvt.c0m.at,links,sensitive
32751,mvt.c4.fr,links,sensitive
32752,mvt.ch.ma,links,sensitive
32753,mvt.vu.cx,links,sensitive
32754,mvt.ze.tc,links,sensitive
32755,mx3920.91mt.com,links,sensitive
32756,mxdlj.com,links,sensitive
32757,mxhe.vb3e.cn,links,sensitive
32758,mycorreios.com,links,sensitive
32759,myexeprofile.com,links,sensitive
32760,mysocks.info,links,sensitive
32761,my.me1.info,links,sensitive
32762,my.qqhe.com,links,sensitive
32763,my111.info,links,sensitive
32764,myaa.kmip.net,links,sensitive
32765,myac.dns0755.net,links,sensitive
32766,myac.kmip.net,links,sensitive
32767,myae.kmip.net,links,sensitive
32768,myaj.kmip.net,links,sensitive
32769,myak.dns0755.net,links,sensitive
32770,myal.dns0755.net,links,sensitive
32771,myan.dns0755.net,links,sensitive
32772,myantivirusplus.com,links,sensitive
32773,myaq.dns0755.net,links,sensitive
32774,myar.dns0755.net,links,sensitive
32775,myartgallery.com,links,sensitive
32776,myat.dns0755.net,links,sensitive
32777,mybesttube.cn,links,sensitive
32778,mybigxxx.com,links,sensitive
32779,myboxxxx.narod2.ru,links,sensitive
32780,mychina1.cn,links,sensitive
32781,mycnav.info,links,sensitive
32782,mydocs.3322.org,links,sensitive
32783,myfile.100free.com,links,sensitive
32784,myhaf.xijrikit.cn,links,sensitive
32785,myhealtharea.cn,links,sensitive
32786,myhealtharea.net,links,sensitive
32787,myico3.3322.org,links,sensitive
32788,mymathtutor.com,links,sensitive
32789,mymir.sdo.evils.in,links,sensitive
32790,mymir.sdo1.cn,links,sensitive
32791,mymir.sdq.name,links,sensitive
32792,myndomain.info,links,sensitive
32793,myoneads.info,links,sensitive
32794,mypage12.com,links,sensitive
32795,mypics.fileave.com,links,sensitive
32796,mypoints.kr,links,sensitive
32797,myringtonemaker.net,links,sensitive
32798,mys88.cn,links,sensitive
32799,mysamsungapps.net,links,sensitive
32800,mysangu.cn,links,sensitive
32801,myselfhere.com,links,sensitive
32802,myskynet.info,links,sensitive
32803,mysurprise2011.com,links,sensitive
32804,mytoolls.3322.org,links,sensitive
32805,mytopxxx.com,links,sensitive
32806,mytotalscanner17.com,links,sensitive
32807,myud.jiakao.net.cn,links,sensitive
32808,mzm139ss888.com,links,sensitive
32809,n.4000se.com,links,sensitive
32810,n.breaknews.com,links,sensitive
32811,n0m0n4.3322.org,links,sensitive
32812,n0m0n5.3322.org,links,sensitive
32813,n0m0n7.3322.org,links,sensitive
32814,n6th7.cn,links,sensitive
32815,n97.6600.org,links,sensitive
32816,n97.7766.org,links,sensitive
32817,nahyu.org,links,sensitive
32818,name.lm555.cn,links,sensitive
32819,nanomx.net,links,sensitive
32820,naranjasdor.com,links,sensitive
32821,nawpaz8svzxaa.3322.org,links,sensitive
32822,nb.09202.com,links,sensitive
32823,nb2sw.cn,links,sensitive
32824,nbadata.9966.org,links,sensitive
32825,nbbfrdfsfe.8800.org,links,sensitive
32826,nbdmm.3322.org,links,sensitive
32827,nbnb1111.com,links,sensitive
32828,nbtj.114anhui.com,links,sensitive
32829,ndt.110mb.com,links,sensitive
32830,neenos.cn,links,sensitive
32831,nenastiya.cn,links,sensitive
32832,nengcaoni.bet66.cn,links,sensitive
32833,nenoos.com,links,sensitive
32834,neon2011d.cx.cc,links,sensitive
32835,nepaxekdomain.cn,links,sensitive
32836,netspond.com,links,sensitive
32837,neverttols.com,links,sensitive
32838,new.2019wyt.com,links,sensitive
32839,new.91mt.com,links,sensitive
32840,new.gdvd.cn,links,sensitive
32841,new.glksw1099.net,links,sensitive
32842,new.kkbm99ghfi.com.cn,links,sensitive
32843,new.kkbm99ghfp.com.cn,links,sensitive
32844,new.newhua.com.cn,links,sensitive
32845,newcode1.shendu.cc,links,sensitive
32846,newflashmedia.net,links,sensitive
32847,newhtm.com,links,sensitive
32848,newpluginsflash.ne,links,sensitive
32849,news.21npc.com,links,sensitive
32850,news.2duche.com,links,sensitive
32851,news.3gmobile.hk,links,sensitive
32852,news.85580000.com,links,sensitive
32853,news.mbqb.org,links,sensitive
32854,news.zhike.com,links,sensitive
32855,newss.gr,links,sensitive
32856,newxxxvideos.in,links,sensitive
32857,nexuw.com,links,sensitive
32858,nfdns1.cncmax.cn,links,sensitive
32859,nfdns10.cncmax.cn,links,sensitive
32860,nfdns2.cncmax.cn,links,sensitive
32861,nfdns3.cncmax.cn,links,sensitive
32862,nfdns4.cncmax.cn,links,sensitive
32863,nfdns5.cncmax.cn,links,sensitive
32864,nfdns6.cncmax.cn,links,sensitive
32865,nfdns7.cncmax.cn,links,sensitive
32866,nfdns8.cncmax.cn,links,sensitive
32867,nfdns9.cncmax.cn,links,sensitive
32868,ngfres.com,links,sensitive
32869,ngjk34.net,links,sensitive
32870,ngy56hgjf.3322.org,links,sensitive
32871,ngytrd.com,links,sensitive
32872,nhjuy1.com,links,sensitive
32873,nhy655.3322.org,links,sensitive
32874,nhy7d.3322.org,links,sensitive
32875,nhy7ubgv.114anhui.com,links,sensitive
32876,nhyy888.3322.org,links,sensitive
32877,ni0.ss.la,links,sensitive
32878,nia.xnum.cn,links,sensitive
32879,niaiwo234.3322.org,links,sensitive
32880,nib.xnum.cn,links,sensitive
32881,nickiminajbuttexsposed.com,links,sensitive
32882,nicozion001.net,links,sensitive
32883,nidhsaiodhswiwi11222.cn,links,sensitive
32884,nifeng03.3322.org,links,sensitive
32885,niggals.com,links,sensitive
32886,nihao.soke123.com.,links,sensitive
32887,nihaoma2.Cn,links,sensitive
32888,niouniou.qqwweee555.cn,links,sensitive
32889,nisferylos.com,links,sensitive
32890,nisimtw.com,links,sensitive
32891,nitrotros.com,links,sensitive
32892,niudoudou.com,links,sensitive
32893,niuniu.38xjw.com,links,sensitive
32894,niuniu3.cn,links,sensitive
32895,niuniujidiwang.cn,links,sensitive
32896,nizhuya.3322.org,links,sensitive
32897,nje0.cn,links,sensitive
32898,nje1.cn,links,sensitive
32899,nje2.cn,links,sensitive
32900,nje3.cn,links,sensitive
32901,nje4.cn,links,sensitive
32902,nje5.cn,links,sensitive
32903,nje6.cn,links,sensitive
32904,nje7.cn,links,sensitive
32905,nje8.cn,links,sensitive
32906,njfr.klkl111.8866.org,links,sensitive
32907,nju7yd.3322.org,links,sensitive
32908,njyw.njenet.net.cn,links,sensitive
32909,nlkjxy.hebeinu.edu.cn,links,sensitive
32910,nm11df.cn,links,sensitive
32911,nmgzlt.cn,links,sensitive
32912,nmll.3322.org,links,sensitive
32913,nn.22niu.com,links,sensitive
32914,nn.44didi.com,links,sensitive
32915,nn.7000se.com,links,sensitive
32916,nn.hh88567.cn,links,sensitive
32917,nn.nf,links,sensitive
32918,nnd323.cn,links,sensitive
32919,nnjd.net,links,sensitive
32920,nnjidi.com,links,sensitive
32921,nnn.2013wyt.net,links,sensitive
32922,nnndcmy.3322.org,links,sensitive
32923,nnnndddaa.cn,links,sensitive
32924,nnnono.cn,links,sensitive
32925,nnw169.info,links,sensitive
32926,nnyp.net.cn,links,sensitive
32927,no1.vv01.info,links,sensitive
32928,no135.3322.org,links,sensitive
32929,nochedebuenosaires.com,links,sensitive
32930,nonamedomain.in,links,sensitive
32931,nonoes.cn,links,sensitive
32932,nonoss.cn,links,sensitive
32933,noordnabliocul.hopto.org,links,sensitive
32934,north9.info,links,sensitive
32935,northcoastweb.com,links,sensitive
32936,nosatorabumb.com,links,sensitive
32937,noski5.com,links,sensitive
32938,note4scan.info,links,sensitive
32939,notepad2.info,links,sensitive
32940,noticias.rangdhanubuilders.com,links,sensitive
32941,noticias.terra.microfin360.net,links,sensitive
32942,notstopavplis.ru,links,sensitive
32943,novaestruturaescoladedanca.com,links,sensitive
32944,novasourefest.com.br,links,sensitive
32945,novatoriz.cn,links,sensitive
32946,now.gnmbc.co.kr,links,sensitive
32947,noyes.9966.org,links,sensitive
32948,nqrl.in,links,sensitive
32949,nr54eg.8866.org,links,sensitive
32950,ns.ipp.com.ru,links,sensitive
32951,ns1.vv05.info,links,sensitive
32952,ns123.com.cn,links,sensitive
32953,nsp.fr.ht,links,sensitive
32954,ntrjj.cn,links,sensitive
32955,nu2bd.3322.org,links,sensitive
32956,nujaneznal.cn,links,sensitive
32957,nusatorkaleprovis.com,links,sensitive
32958,nuuo21.cn,links,sensitive
32959,nv3587.91mt.com,links,sensitive
32960,nvidiaupdate.net,links,sensitive
32961,nw323.91mt.com,links,sensitive
32962,nyelec.tcl.com,links,sensitive
32963,nyny1010.com,links,sensitive
32964,nyyjpf.bestusablog.com,links,sensitive
32965,oap.cn,links,sensitive
32966,obp.cn,links,sensitive
32967,o.9cdn.com,links,sensitive
32968,o.CAIPIAOYUCE.INFO,links,sensitive
32969,o.hope2012.info,links,sensitive
32970,o.registear.info,links,sensitive
32971,o00oo00oo.qvod659.cn,links,sensitive
32972,o0o0il1i0o.9bic.net,links,sensitive
32973,o0o0il1i0o.htmi3.com,links,sensitive
32974,o2le.cn,links,sensitive
32975,o4a0o0.3322.org,links,sensitive
32976,o753159.fileave.com,links,sensitive
32977,oa.dfac.com,links,sensitive
32978,obama2welcome.ru,links,sensitive
32979,obcrwtkoyus.com,links,sensitive
32980,oc00co.cn,links,sensitive
32981,occg.com.cn,links,sensitive
32982,od32qjx6meqos.cn,links,sensitive
32983,odn45qa555l.com,links,sensitive
32984,oemsoftdownloads.com,links,sensitive
32985,officedownload.org,links,sensitive
32986,office.podzone.org,links,sensitive
32987,office3.ze.tc,links,sensitive
32988,office4.ze.tc,links,sensitive
32989,officea.flnet.org,links,sensitive
32990,officeon.ch.ma,links,sensitive
32991,officeon.venez.fr,links,sensitive
32992,officeon.viens.la,links,sensitive
32993,officeupdates0.com,links,sensitive
32994,ofuxicotv.com,links,sensitive
32995,ogli.org,links,sensitive
32996,ogzhnsltk.com,links,sensitive
32997,ohjsi.cibjumip.cn,links,sensitive
32998,ohyes88.com,links,sensitive
32999,oiasd.cn,links,sensitive
33000,oitqq.17nu.net,links,sensitive
33001,oiuhfww.cn,links,sensitive
33002,ojajo.3322.org,links,sensitive
33003,okj.info,links,sensitive
33004,oktaobao.com,links,sensitive
33005,ok.abcdnf.com,links,sensitive
33006,ok.paofangwuyuetian.info,links,sensitive
33007,ok.qvodiii.com,links,sensitive
33008,ok.ruanle88.cn,links,sensitive
33009,ok1.dy7t.com,links,sensitive
33010,ok131.com,links,sensitive
33011,ok881210.8866.org,links,sensitive
33012,okgogogo.net.ru,links,sensitive
33013,okiloi123.3322.org,links,sensitive
33014,okm4.org,links,sensitive
33015,okokkk.cn,links,sensitive
33016,ol.132639.com,links,sensitive
33017,ol7617.91mt.com,links,sensitive
33018,old.suburbs510.com,links,sensitive
33019,olwcqw.3322.org,links,sensitive
33020,om163mo.c.la,links,sensitive
33021,omega.86biao.com,links,sensitive
33022,omgfunnyigotcha.com,links,sensitive
33023,omidan.net,links,sensitive
33024,ona.hco.cc,links,sensitive
33025,oneant.ru,links,sensitive
33026,oneboy.ru,links,sensitive
33027,onelun.cn,links,sensitive
33028,oneplaceallexe.com,links,sensitive
33029,onestar5.com,links,sensitive
33030,onewedhost.com,links,sensitive
33031,oni.hco.cc,links,sensitive
33032,oninc.ze.tc,links,sensitive
33033,onlinemediaarchive.net,links,sensitive
33034,onlinexpantivir.com,links,sensitive
33035,online.guo360.co.cc,links,sensitive
33036,online.trktvs.ru,links,sensitive
33037,onlineadvert.net.in,links,sensitive
33038,onlineanalytics.cn,links,sensitive
33039,onlinecheckping.com,links,sensitive
33040,onlinescanweb.com,links,sensitive
33041,onlinescanxppro.com,links,sensitive
33042,onlinesexy.ru,links,sensitive
33043,onpress.com.sg,links,sensitive
33044,onsese.com,links,sensitive
33045,oo2200.com,links,sensitive
33046,oo993op.cn,links,sensitive
33047,ookx.3322.org,links,sensitive
33048,ooo7.3322.org,links,sensitive
33049,opexti.cn,links,sensitive
33050,opiqwd98.cn,links,sensitive
33051,opiumaslt.com,links,sensitive
33052,opopop14.cx.cc,links,sensitive
33053,oppe.6600.org,links,sensitive
33054,oqq1.cn,links,sensitive
33055,orbabuleska.com,links,sensitive
33056,orerss.3322.org,links,sensitive
33057,orgedu.ru,links,sensitive
33058,orgololorialni.cn,links,sensitive
33059,osdxx66.7788j.info,links,sensitive
33060,ou.sdo.com,links,sensitive
33061,oungholman.com,links,sensitive
33062,ourfaceb00k.com,links,sensitive
33063,ourrgame.com,links,sensitive
33064,ourtulip.ru,links,sensitive
33065,ovkanubergan.com,links,sensitive
33066,owen376376.9.400dns.info,links,sensitive
33067,oxmu.7766.org,links,sensitive
33068,oy4boykb.ru,links,sensitive
33069,oymomahon.com,links,sensitive
33070,ozoneiphone.ru,links,sensitive
33071,oztime.asia,links,sensitive
33072,p.94saomm.com,links,sensitive
33073,p.99081.com,links,sensitive
33074,p.cpm9v.cn,links,sensitive
33075,p.yocc.net,links,sensitive
33076,p0umob9k2g7mp.cn,links,sensitive
33077,p1.dy37.com,links,sensitive
33078,p1.images22.51img1.com,links,sensitive
33079,p1.ksharuan.cn,links,sensitive
33080,p1.ujde90s.info,links,sensitive
33081,p1.ywe0080.cn,links,sensitive
33082,p2.images22.51img1.com,links,sensitive
33083,p2p456.cn,links,sensitive
33084,p3.images22.51img1.com,links,sensitive
33085,p5.highsms.com,links,sensitive
33086,p7keflvui9fkl.cn,links,sensitive
33087,p7ld.cn,links,sensitive
33088,p8.9iwawa.com,links,sensitive
33089,p8p8p8.com,links,sensitive
33090,paganinihttpdown.go.3322.org,links,sensitive
33091,pagead3.googlesyndications.co.cc,links,sensitive
33092,pagead4.googlesyndications.co.cc,links,sensitive
33093,pagesuploader.net,links,sensitive
33094,pak.qq6893.cn,links,sensitive
33095,palacemoon.com,links,sensitive
33096,panjian982.86data.cn,links,sensitive
33097,pao44.com,links,sensitive
33098,paobar.com,links,sensitive
33099,paokars.cn,links,sensitive
33100,paokw.cn,links,sensitive
33101,paolouzi.kmip.net,links,sensitive
33102,paonk.cn,links,sensitive
33103,papampam.net,links,sensitive
33104,paramaranhao.com.br,links,sensitive
33105,pardokkate.com,links,sensitive
33106,parishiltonporno1z.com,links,sensitive
33107,parkelec.co.kr,links,sensitive
33108,parking.139app.3322.org,links,sensitive
33109,parlor.maya777.com,links,sensitive
33110,pazpirvabm.cn,links,sensitive
33111,pcantispypro.com,links,sensitive
33112,pc.yyq111.com,links,sensitive
33113,pcantivirusscanner.com,links,sensitive
33114,pcb.uub.cc,links,sensitive
33115,pcikpt.vicp.net,links,sensitive
33116,pconguard.com,links,sensitive
33117,pcsecuslnk.com,links,sensitive
33118,pctv3.com,links,sensitive
33119,pda.buo.cc,links,sensitive
33120,pdl.lcn.cc,links,sensitive
33121,pdl.stream.aol.com,links,sensitive
33122,pds.adncommerce.com,links,sensitive
33123,pearlpearl.com.br,links,sensitive
33124,pefpuklkoyl.com,links,sensitive
33125,peke18.laweb.es,links,sensitive
33126,peke18.notengodominio.com,links,sensitive
33127,perejopa.com,links,sensitive
33128,perfectteam.org,links,sensitive
33129,perlamutratoro.com,links,sensitive
33130,pes.mv121.cn,links,sensitive
33131,phaizeipeu.ru,links,sensitive
33132,phaypal.com,links,sensitive
33133,philippinegovernment.info.tm,links,sensitive
33134,phonezero.com.br,links,sensitive
33135,photics.cn,links,sensitive
33136,photobucket.gcfmv.org,links,sensitive
33137,photosgoogle.com,links,sensitive
33138,picfacebook.com,links,sensitive
33139,pic.2bj.cn,links,sensitive
33140,pic.360gan.com,links,sensitive
33141,pic.iwillhavesexygirls.com,links,sensitive
33142,pic.nnsese.com,links,sensitive
33143,pic.qvod.com,links,sensitive
33144,pic1.imagesyite.cn,links,sensitive
33145,pic1.picav.net,links,sensitive
33146,picomarkets.ru,links,sensitive
33147,piensaingles.com,links,sensitive
33148,pillowcasetze.com,links,sensitive
33149,ping600.info,links,sensitive
33150,pingan3.3322.org,links,sensitive
33151,pinkalubum.com,links,sensitive
33152,pj1188.com,links,sensitive
33153,pjkb.info,links,sensitive
33154,pk235.us,links,sensitive
33155,pkpk.net.cn,links,sensitive
33156,placepillshunt.com,links,sensitive
33157,planet55x.com,links,sensitive
33158,play.ikpass.com,links,sensitive
33159,play.letian160.com,links,sensitive
33160,play.mezoka.com,links,sensitive
33161,play.qvod882.cn,links,sensitive
33162,play.rn35.com,links,sensitive
33163,play.unionsky.cn,links,sensitive
33164,playgay.cn,links,sensitive
33165,playx.ch.ma,links,sensitive
33166,pleaseclick.cn,links,sensitive
33167,plimd.net,links,sensitive
33168,plmmtp.com,links,sensitive
33169,plskababaverygood.com,links,sensitive
33170,plum6vbev2.com,links,sensitive
33171,pmtracking01.com,links,sensitive
33172,pncctv.cn,links,sensitive
33173,podaritemne.spb.ru,links,sensitive
33174,poemailxx.com,links,sensitive
33175,poiujhnbg.com,links,sensitive
33176,pokemon.monkeyserve.com,links,sensitive
33177,poker500.ro,links,sensitive
33178,pokov.com,links,sensitive
